_id,symbol,timestamp,open,high,low,close,volume
"ObjectId(""65f589d5163e278288439f45"")",BTCUSDT,2024-03-16T11:44:04.000Z,68347.27,68347.27,68347.27,68347.27,0.02715
"ObjectId(""65f589d5163e278288439f46"")",BTCUSDT,2024-03-16T11:44:05.000Z,68347.26,68347.26,68347.26,68347.26,0.01188
"ObjectId(""65f589d5163e278288439f47"")",BTCUSDT,2024-03-16T11:44:06.000Z,68347.27,68347.27,68347.26,68347.27,0.02308
"ObjectId(""65f589d5163e278288439f48"")",BTCUSDT,2024-03-16T11:44:07.000Z,68347.26,68347.27,68347.26,68347.26,0.509
"ObjectId(""65f589d5163e278288439f49"")",BTCUSDT,2024-03-16T11:44:08.000Z,68347.26,68347.27,68347.26,68347.27,0.02378
"ObjectId(""65f589d5163e278288439f4a"")",BTCUSDT,2024-03-16T11:44:09.000Z,68347.26,68347.26,68340,68340,0.69104
"ObjectId(""65f589d5163e278288439f4b"")",BTCUSDT,2024-03-16T11:44:10.000Z,68340,68340,68337.01,68337.01,0.01998
"ObjectId(""65f589d5163e278288439f4c"")",BTCUSDT,2024-03-16T11:44:11.000Z,68337.02,68347.32,68337.02,68347.32,1.5348
"ObjectId(""65f589d5163e278288439f4d"")",BTCUSDT,2024-03-16T11:44:12.000Z,68347.32,68354.71,68347.32,68354.7,0.67009
"ObjectId(""65f589d5163e278288439f4e"")",BTCUSDT,2024-03-16T11:44:13.000Z,68354.7,68354.71,68354.7,68354.71,0.06948
"ObjectId(""65f589d5163e278288439f4f"")",BTCUSDT,2024-03-16T11:44:14.000Z,68354.7,68354.71,68354.7,68354.71,0.0185
"ObjectId(""65f589d5163e278288439f50"")",BTCUSDT,2024-03-16T11:44:15.000Z,68354.7,68354.7,68354.7,68354.7,0.00154
"ObjectId(""65f589d5163e278288439f51"")",BTCUSDT,2024-03-16T11:44:16.000Z,68354.7,68354.7,68354.7,68354.7,0.00052
"ObjectId(""65f589d5163e278288439f52"")",BTCUSDT,2024-03-16T11:44:17.000Z,68354.71,68354.71,68352.66,68352.66,0.73643
"ObjectId(""65f589d5163e278288439f53"")",BTCUSDT,2024-03-16T11:44:18.000Z,68352.66,68352.66,68350,68350.01,0.71536
"ObjectId(""65f589d5163e278288439f54"")",BTCUSDT,2024-03-16T11:44:19.000Z,68350,68350.01,68350,68350,0.25492
"ObjectId(""65f589d5163e278288439f55"")",BTCUSDT,2024-03-16T11:44:20.000Z,68350.01,68350.01,68350,68350.01,0.02321
"ObjectId(""65f589d5163e278288439f56"")",BTCUSDT,2024-03-16T11:44:21.000Z,68350,68350.01,68350,68350,0.24886
"ObjectId(""65f589d5163e278288439f57"")",BTCUSDT,2024-03-16T11:44:22.000Z,68350.01,68358.36,68350.01,68358.35,0.75065
"ObjectId(""65f589d5163e278288439f58"")",BTCUSDT,2024-03-16T11:44:23.000Z,68358.36,68360.5,68358.35,68360.5,0.30911
"ObjectId(""65f589d5163e278288439f59"")",BTCUSDT,2024-03-16T11:44:24.000Z,68360.59,68361.1,68360.59,68361.09,0.1495
"ObjectId(""65f589d5163e278288439f5a"")",BTCUSDT,2024-03-16T11:44:25.000Z,68361.09,68361.1,68361.09,68361.1,0.32187
"ObjectId(""65f589d5163e278288439f5b"")",BTCUSDT,2024-03-16T11:44:26.000Z,68361.09,68361.1,68361.09,68361.1,0.16434
"ObjectId(""65f589d5163e278288439f5c"")",BTCUSDT,2024-03-16T11:44:27.000Z,68361.09,68361.14,68361.09,68361.14,0.50365
"ObjectId(""65f589d5163e278288439f5d"")",BTCUSDT,2024-03-16T11:44:28.000Z,68361.14,68361.14,68361.13,68361.13,0.02147
"ObjectId(""65f589d5163e278288439f5e"")",BTCUSDT,2024-03-16T11:44:29.000Z,68361.13,68361.14,68361.13,68361.14,0.01411
"ObjectId(""65f589d5163e278288439f5f"")",BTCUSDT,2024-03-16T11:44:30.000Z,68361.14,68361.14,68361.13,68361.13,1.00526
"ObjectId(""65f589d5163e278288439f60"")",BTCUSDT,2024-03-16T11:44:31.000Z,68361.13,68361.14,68361.13,68361.13,1.40775
"ObjectId(""65f589d5163e278288439f61"")",BTCUSDT,2024-03-16T11:44:32.000Z,68361.14,68361.14,68360.58,68360.58,0.57597
"ObjectId(""65f589d5163e278288439f62"")",BTCUSDT,2024-03-16T11:44:33.000Z,68360.59,68360.59,68352,68352,1.32896
"ObjectId(""65f589d5163e278288439f63"")",BTCUSDT,2024-03-16T11:44:34.000Z,68352,68352,68350.01,68350.02,0.26471
"ObjectId(""65f589d5163e278288439f64"")",BTCUSDT,2024-03-16T11:44:35.000Z,68350.01,68350.02,68350.01,68350.01,0.25247
"ObjectId(""65f589d5163e278288439f65"")",BTCUSDT,2024-03-16T11:44:36.000Z,68350.01,68350.01,68350,68350,0.03419
"ObjectId(""65f589d5163e278288439f66"")",BTCUSDT,2024-03-16T11:44:37.000Z,68350,68350.01,68350,68350.01,0.53802
"ObjectId(""65f589d5163e278288439f67"")",BTCUSDT,2024-03-16T11:44:38.000Z,68350.01,68350.01,68350.01,68350.01,0.00028
"ObjectId(""65f589d5163e278288439f68"")",BTCUSDT,2024-03-16T11:44:39.000Z,68350.01,68350.01,68350,68350,0.00456
"ObjectId(""65f589d5163e278288439f69"")",BTCUSDT,2024-03-16T11:44:40.000Z,68350.01,68350.01,68350,68350.01,0.25129
"ObjectId(""65f589d5163e278288439f6a"")",BTCUSDT,2024-03-16T11:44:41.000Z,68350,68350,68350,68350,0.0025
"ObjectId(""65f589d5163e278288439f6b"")",BTCUSDT,2024-03-16T11:44:42.000Z,68350.01,68350.01,68325,68326.96,7.24918
"ObjectId(""65f589d5163e278288439f6c"")",BTCUSDT,2024-03-16T11:44:43.000Z,68326.96,68326.97,68324.2,68324.2,0.34904
"ObjectId(""65f589d5163e278288439f6d"")",BTCUSDT,2024-03-16T11:44:44.000Z,68324.16,68324.16,68320.54,68320.54,0.44308
"ObjectId(""65f589d5163e278288439f6e"")",BTCUSDT,2024-03-16T11:44:45.000Z,68320.54,68320.54,68320.29,68320.3,0.39057
"ObjectId(""65f589d5163e278288439f6f"")",BTCUSDT,2024-03-16T11:44:46.000Z,68320.3,68320.3,68320.29,68320.29,0.25015
"ObjectId(""65f589d5163e278288439f70"")",BTCUSDT,2024-03-16T11:44:47.000Z,68320.3,68320.3,68320.29,68320.3,0.54587
"ObjectId(""65f589d5163e278288439f71"")",BTCUSDT,2024-03-16T11:44:48.000Z,68320.29,68320.3,68320.29,68320.3,0.03083
"ObjectId(""65f589d5163e278288439f72"")",BTCUSDT,2024-03-16T11:44:49.000Z,68320.3,68320.3,68320.3,68320.3,0.02071
"ObjectId(""65f589d5163e278288439f73"")",BTCUSDT,2024-03-16T11:44:50.000Z,68320.3,68320.3,68320.29,68320.29,0.3113
"ObjectId(""65f589d5163e278288439f74"")",BTCUSDT,2024-03-16T11:44:51.000Z,68320.29,68320.3,68320.29,68320.29,0.00447
"ObjectId(""65f589d5163e278288439f75"")",BTCUSDT,2024-03-16T11:44:52.000Z,68320.29,68320.29,68320.01,68320.01,0.77468
"ObjectId(""65f589d5163e278288439f76"")",BTCUSDT,2024-03-16T11:44:53.000Z,68320.01,68320.01,68312.68,68312.69,0.55664
"ObjectId(""65f589d5163e278288439f77"")",BTCUSDT,2024-03-16T11:44:54.000Z,68312.69,68312.69,68312.68,68312.68,0.38133
"ObjectId(""65f589d5163e278288439f78"")",BTCUSDT,2024-03-16T11:44:55.000Z,68312.68,68312.69,68312.68,68312.68,0.15779
"ObjectId(""65f589d5163e278288439f79"")",BTCUSDT,2024-03-16T11:44:56.000Z,68312.68,68312.68,68310.35,68310.35,0.21088
"ObjectId(""65f589d5163e278288439f7a"")",BTCUSDT,2024-03-16T11:44:57.000Z,68310.36,68310.36,68310.35,68310.36,0.50466
"ObjectId(""65f589d5163e278288439f7b"")",BTCUSDT,2024-03-16T11:44:58.000Z,68310.36,68310.36,68310.35,68310.36,0.04943
"ObjectId(""65f589d5163e278288439f7c"")",BTCUSDT,2024-03-16T11:44:59.000Z,68310.36,68310.36,68310.35,68310.36,0.06262
"ObjectId(""65f589d5163e278288439f7d"")",BTCUSDT,2024-03-16T11:45:00.000Z,68310.36,68310.36,68310.35,68310.35,0.02598
"ObjectId(""65f589d5163e278288439f7e"")",BTCUSDT,2024-03-16T11:45:01.000Z,68310.36,68310.36,68310.36,68310.36,0.13144
"ObjectId(""65f589d5163e278288439f7f"")",BTCUSDT,2024-03-16T11:45:02.000Z,68310.35,68310.36,68310.35,68310.35,0.7947
"ObjectId(""65f589d5163e278288439f80"")",BTCUSDT,2024-03-16T11:45:03.000Z,68310.35,68310.36,68310.35,68310.36,0.00453
"ObjectId(""65f589d5163e278288439f81"")",BTCUSDT,2024-03-16T11:45:04.000Z,68310.35,68310.35,68310.35,68310.35,0.2919
"ObjectId(""65f589d5163e278288439f82"")",BTCUSDT,2024-03-16T11:45:05.000Z,68310.35,68310.35,68290,68290,1.65734
"ObjectId(""65f589d5163e278288439f83"")",BTCUSDT,2024-03-16T11:45:06.000Z,68290.01,68290.01,68283.69,68283.7,0.06873
"ObjectId(""65f589d5163e278288439f84"")",BTCUSDT,2024-03-16T11:45:07.000Z,68283.7,68283.7,68283.69,68283.7,0.50571
"ObjectId(""65f589d5163e278288439f85"")",BTCUSDT,2024-03-16T11:45:08.000Z,68283.69,68283.69,68280,68280,0.80134
"ObjectId(""65f589d5163e278288439f86"")",BTCUSDT,2024-03-16T11:45:09.000Z,68280,68280.01,68272.51,68272.51,0.27454
"ObjectId(""65f589d5163e278288439f87"")",BTCUSDT,2024-03-16T11:45:10.000Z,68272.51,68272.51,68272.5,68272.51,0.11962
"ObjectId(""65f589d5163e278288439f88"")",BTCUSDT,2024-03-16T11:45:11.000Z,68272.5,68272.5,68264,68264.01,0.38485
"ObjectId(""65f589d5163e278288439f89"")",BTCUSDT,2024-03-16T11:45:12.000Z,68264.01,68264.01,68264,68264.01,0.57935
"ObjectId(""65f589d5163e278288439f8a"")",BTCUSDT,2024-03-16T11:45:13.000Z,68264,68264,68262.17,68262.17,0.0274
"ObjectId(""65f589d5163e278288439f8b"")",BTCUSDT,2024-03-16T11:45:14.000Z,68262.18,68262.18,68262.17,68262.17,0.00243
"ObjectId(""65f589d5163e278288439f8c"")",BTCUSDT,2024-03-16T11:45:15.000Z,68262.17,68286.89,68262.17,68282.41,4.774
"ObjectId(""65f589d5163e278288439f8d"")",BTCUSDT,2024-03-16T11:45:16.000Z,68282.4,68295.01,68282.4,68295,0.73927
"ObjectId(""65f589d5163e278288439f8e"")",BTCUSDT,2024-03-16T11:45:17.000Z,68295,68295.01,68295,68295.01,0.57525
"ObjectId(""65f589d5163e278288439f8f"")",BTCUSDT,2024-03-16T11:45:18.000Z,68295,68295.01,68284.11,68284.7,0.40224
"ObjectId(""65f589d5163e278288439f90"")",BTCUSDT,2024-03-16T11:45:19.000Z,68284.71,68287.9,68284.7,68287.9,0.39103
"ObjectId(""65f589d5163e278288439f91"")",BTCUSDT,2024-03-16T11:45:20.000Z,68289.17,68306.21,68289.17,68306.21,0.40602
"ObjectId(""65f589d5163e278288439f92"")",BTCUSDT,2024-03-16T11:45:21.000Z,68306.2,68308.1,68306.2,68308.1,0.01563
"ObjectId(""65f589d5163e278288439f93"")",BTCUSDT,2024-03-16T11:45:22.000Z,68308.1,68308.1,68308.09,68308.1,0.57362
"ObjectId(""65f589d5163e278288439f94"")",BTCUSDT,2024-03-16T11:45:23.000Z,68308.1,68310,68308.09,68310,0.11024
"ObjectId(""65f589d5163e278288439f95"")",BTCUSDT,2024-03-16T11:45:24.000Z,68309.99,68310,68309.99,68309.99,0.02364
"ObjectId(""65f589d5163e278288439f96"")",BTCUSDT,2024-03-16T11:45:25.000Z,68310,68310,68309.99,68309.99,0.00854
"ObjectId(""65f589d5163e278288439f97"")",BTCUSDT,2024-03-16T11:45:26.000Z,68310,68310,68309.99,68310,0.06661
"ObjectId(""65f589d5163e278288439f98"")",BTCUSDT,2024-03-16T11:45:27.000Z,68310,68310,68309.99,68309.99,0.68705
"ObjectId(""65f589d5163e278288439f99"")",BTCUSDT,2024-03-16T11:45:28.000Z,68310,68310,68309.99,68309.99,0.20026
"ObjectId(""65f589d5163e278288439f9a"")",BTCUSDT,2024-03-16T11:45:29.000Z,68309.99,68310,68309.99,68310,0.10473
"ObjectId(""65f589d5163e278288439f9b"")",BTCUSDT,2024-03-16T11:45:30.000Z,68310,68312.68,68309.99,68312.68,0.19807
"ObjectId(""65f589d5163e278288439f9c"")",BTCUSDT,2024-03-16T11:45:31.000Z,68312.69,68320,68312.69,68319.99,0.27844
"ObjectId(""65f589d5163e278288439f9d"")",BTCUSDT,2024-03-16T11:45:32.000Z,68319.99,68320,68319.99,68319.99,0.65387
"ObjectId(""65f589d5163e278288439f9e"")",BTCUSDT,2024-03-16T11:45:33.000Z,68319.99,68319.99,68311.49,68311.5,0.17575
"ObjectId(""65f589d5163e278288439f9f"")",BTCUSDT,2024-03-16T11:45:34.000Z,68311.49,68311.5,68311.49,68311.5,0.52384
"ObjectId(""65f589d5163e278288439fa0"")",BTCUSDT,2024-03-16T11:45:35.000Z,68311.5,68311.5,68298.59,68300.69,0.6517
"ObjectId(""65f589d5163e278288439fa1"")",BTCUSDT,2024-03-16T11:45:36.000Z,68301.26,68301.27,68298.67,68298.67,0.00375
"ObjectId(""65f589d5163e278288439fa2"")",BTCUSDT,2024-03-16T11:45:37.000Z,68298.67,68320.29,68298.67,68319.7,6.93181
"ObjectId(""65f589d5163e278288439fa3"")",BTCUSDT,2024-03-16T11:45:38.000Z,68319.69,68319.7,68319.69,68319.7,0.03443
"ObjectId(""65f589d5163e278288439fa4"")",BTCUSDT,2024-03-16T11:45:39.000Z,68319.69,68319.69,68312.02,68312.02,0.54379
"ObjectId(""65f589d5163e278288439fa5"")",BTCUSDT,2024-03-16T11:45:40.000Z,68312.02,68312.03,68312.02,68312.02,0.013
"ObjectId(""65f589d5163e278288439fa6"")",BTCUSDT,2024-03-16T11:45:41.000Z,68312.02,68312.03,68312.02,68312.03,0.10437
"ObjectId(""65f589d5163e278288439fa7"")",BTCUSDT,2024-03-16T11:45:42.000Z,68312.02,68312.03,68312.02,68312.02,0.52048
"ObjectId(""65f589d5163e278288439fa8"")",BTCUSDT,2024-03-16T11:45:43.000Z,68312.03,68312.03,68308.03,68308.03,0.10549
"ObjectId(""65f589d5163e278288439fa9"")",BTCUSDT,2024-03-16T11:45:44.000Z,68308,68308.01,68308,68308.01,0.46449
"ObjectId(""65f589d5163e278288439faa"")",BTCUSDT,2024-03-16T11:45:45.000Z,68308,68308,68308,68308,0.04403
"ObjectId(""65f589d5163e278288439fab"")",BTCUSDT,2024-03-16T11:45:46.000Z,68308.01,68308.01,68308,68308,0.00677
"ObjectId(""65f589d5163e278288439fac"")",BTCUSDT,2024-03-16T11:45:47.000Z,68308,68308.01,68308,68308.01,0.50433
"ObjectId(""65f589d5163e278288439fad"")",BTCUSDT,2024-03-16T11:45:48.000Z,68308,68308.01,68308,68308,0.0703
"ObjectId(""65f589d5163e278288439fae"")",BTCUSDT,2024-03-16T11:45:49.000Z,68308.01,68312.02,68308.01,68312.02,0.3228
"ObjectId(""65f589d5163e278288439faf"")",BTCUSDT,2024-03-16T11:45:50.000Z,68312.01,68312.01,68312.01,68312.01,0.00023
"ObjectId(""65f589d5163e278288439fb0"")",BTCUSDT,2024-03-16T11:45:51.000Z,68312.01,68312.02,68305.88,68305.88,1.65717
"ObjectId(""65f589d5163e278288439fb1"")",BTCUSDT,2024-03-16T11:45:52.000Z,68303.65,68303.65,68295.27,68295.27,0.93569
"ObjectId(""65f589d5163e278288439fb2"")",BTCUSDT,2024-03-16T11:45:53.000Z,68295.27,68295.27,68282.11,68282.11,0.67164
"ObjectId(""65f589d5163e278288439fb3"")",BTCUSDT,2024-03-16T11:45:54.000Z,68282.11,68282.12,68282.11,68282.12,0.00573
"ObjectId(""65f589d5163e278288439fb4"")",BTCUSDT,2024-03-16T11:45:55.000Z,68282.11,68282.11,68282.11,68282.11,0.01672
"ObjectId(""65f589d5163e278288439fb5"")",BTCUSDT,2024-03-16T11:45:56.000Z,68282.11,68282.12,68282.11,68282.11,0.02118
"ObjectId(""65f589d5163e278288439fb6"")",BTCUSDT,2024-03-16T11:45:57.000Z,68282.12,68282.12,68276,68276.02,1.02213
"ObjectId(""65f589d5163e278288439fb7"")",BTCUSDT,2024-03-16T11:45:58.000Z,68276.02,68276.02,68276.01,68276.02,0.03658
"ObjectId(""65f589d5163e278288439fb8"")",BTCUSDT,2024-03-16T11:45:59.000Z,68276.01,68276.01,68270,68270.01,0.2989
"ObjectId(""65f589d5163e278288439fb9"")",BTCUSDT,2024-03-16T11:46:00.000Z,68270.01,68270.01,68270,68270.01,0.05368
"ObjectId(""65f589d5163e278288439fba"")",BTCUSDT,2024-03-16T11:46:01.000Z,68270,68270.01,68248.71,68269.8,7.05375
"ObjectId(""65f589d5163e278288439fbb"")",BTCUSDT,2024-03-16T11:46:02.000Z,68270.01,68282.12,68270.01,68278.21,1.97578
"ObjectId(""65f589d5163e278288439fbc"")",BTCUSDT,2024-03-16T11:46:03.000Z,68278.21,68278.21,68266.11,68266.11,2.65542
"ObjectId(""65f589d5163e278288439fbd"")",BTCUSDT,2024-03-16T11:46:04.000Z,68266.11,68266.11,68265.03,68265.03,0.09407
"ObjectId(""65f589d5163e278288439fbe"")",BTCUSDT,2024-03-16T11:46:05.000Z,68265.04,68265.04,68265.03,68265.03,0.4678
"ObjectId(""65f589d5163e278288439fbf"")",BTCUSDT,2024-03-16T11:46:06.000Z,68265.04,68265.04,68260.11,68260.11,0.2409
"ObjectId(""65f589d5163e278288439fc0"")",BTCUSDT,2024-03-16T11:46:07.000Z,68260.11,68260.12,68260.11,68260.11,0.50739
"ObjectId(""65f589d5163e278288439fc1"")",BTCUSDT,2024-03-16T11:46:08.000Z,68260.11,68260.11,68253.75,68253.76,0.05049
"ObjectId(""65f589d5163e278288439fc2"")",BTCUSDT,2024-03-16T11:46:09.000Z,68253.75,68253.76,68253.75,68253.75,0.01397
"ObjectId(""65f589d5163e278288439fc3"")",BTCUSDT,2024-03-16T11:46:10.000Z,68253.76,68253.76,68253.75,68253.76,0.01489
"ObjectId(""65f589d5163e278288439fc4"")",BTCUSDT,2024-03-16T11:46:11.000Z,68254.11,68265.29,68254.11,68265.28,0.30108
"ObjectId(""65f589d5163e278288439fc5"")",BTCUSDT,2024-03-16T11:46:12.000Z,68265.28,68274.1,68265.28,68274.1,0.82627
"ObjectId(""65f589d5163e278288439fc6"")",BTCUSDT,2024-03-16T11:46:13.000Z,68274.1,68274.11,68274.1,68274.1,0.02495
"ObjectId(""65f589d5163e278288439fc7"")",BTCUSDT,2024-03-16T11:46:14.000Z,68274.11,68281.1,68274.11,68281.1,0.27097
"ObjectId(""65f589d5163e278288439fc8"")",BTCUSDT,2024-03-16T11:46:15.000Z,68282.11,68282.12,68282.11,68282.12,0.12597
"ObjectId(""65f589d5163e278288439fc9"")",BTCUSDT,2024-03-16T11:46:16.000Z,68282.11,68310.94,68282.11,68305.88,3.71056
"ObjectId(""65f589d5163e278288439fca"")",BTCUSDT,2024-03-16T11:46:17.000Z,68304.25,68304.26,68304.25,68304.26,0.50113
"ObjectId(""65f589d5163e278288439fcb"")",BTCUSDT,2024-03-16T11:46:18.000Z,68304.26,68304.26,68304.25,68304.25,0.17434
"ObjectId(""65f589d5163e278288439fcc"")",BTCUSDT,2024-03-16T11:46:19.000Z,68304.25,68304.26,68294.98,68294.98,2.13007
"ObjectId(""65f589d5163e278288439fcd"")",BTCUSDT,2024-03-16T11:46:20.000Z,68294.99,68294.99,68292,68292,0.14173
"ObjectId(""65f589d5163e278288439fce"")",BTCUSDT,2024-03-16T11:46:21.000Z,68290.27,68290.27,68289.17,68289.18,0.12248
"ObjectId(""65f589d5163e278288439fcf"")",BTCUSDT,2024-03-16T11:46:22.000Z,68289.17,68289.18,68289.17,68289.18,0.50271
"ObjectId(""65f589d5163e278288439fd0"")",BTCUSDT,2024-03-16T11:46:23.000Z,68289.17,68289.17,68289.17,68289.17,0.00249
"ObjectId(""65f589d5163e278288439fd1"")",BTCUSDT,2024-03-16T11:46:24.000Z,68289.17,68304.25,68289.17,68304.25,2.50417
"ObjectId(""65f589d5163e278288439fd2"")",BTCUSDT,2024-03-16T11:46:25.000Z,68304.25,68304.26,68304.25,68304.26,0.28103
"ObjectId(""65f589d5163e278288439fd3"")",BTCUSDT,2024-03-16T11:46:26.000Z,68304.25,68340.34,68304.25,68332,4.18289
"ObjectId(""65f589d5163e278288439fd4"")",BTCUSDT,2024-03-16T11:46:27.000Z,68331.37,68332,68327.88,68327.88,1.31192
"ObjectId(""65f589d5163e278288439fd5"")",BTCUSDT,2024-03-16T11:46:28.000Z,68327.88,68327.88,68320,68320.01,0.45146
"ObjectId(""65f589d5163e278288439fd6"")",BTCUSDT,2024-03-16T11:46:29.000Z,68320.01,68320.01,68320,68320.01,0.14903
"ObjectId(""65f589d5163e278288439fd7"")",BTCUSDT,2024-03-16T11:46:30.000Z,68320.01,68320.01,68320,68320.01,0.00288
"ObjectId(""65f589d5163e278288439fd8"")",BTCUSDT,2024-03-16T11:46:31.000Z,68320,68320.01,68320,68320,0.09553
"ObjectId(""65f589d5163e278288439fd9"")",BTCUSDT,2024-03-16T11:46:32.000Z,68320.01,68320.01,68320,68320,0.56807
"ObjectId(""65f589d5163e278288439fda"")",BTCUSDT,2024-03-16T11:46:33.000Z,68320.01,68320.01,68320,68320.01,0.09216
"ObjectId(""65f589d5163e278288439fdb"")",BTCUSDT,2024-03-16T11:46:34.000Z,68320.01,68320.01,68320,68320.01,0.0198
"ObjectId(""65f589d5163e278288439fdc"")",BTCUSDT,2024-03-16T11:46:35.000Z,68320.01,68320.01,68320,68320,0.01679
"ObjectId(""65f589d5163e278288439fdd"")",BTCUSDT,2024-03-16T11:46:36.000Z,68320.01,68320.01,68320,68320,0.0209
"ObjectId(""65f589d5163e278288439fde"")",BTCUSDT,2024-03-16T11:46:37.000Z,68320,68332.15,68320,68332.15,1.66604
"ObjectId(""65f589d5163e278288439fdf"")",BTCUSDT,2024-03-16T11:46:38.000Z,68332.15,68341.09,68332.15,68341.08,0.31791
"ObjectId(""65f589d5163e278288439fe0"")",BTCUSDT,2024-03-16T11:46:39.000Z,68341.09,68341.1,68341.09,68341.09,0.35236
"ObjectId(""65f589d5163e278288439fe1"")",BTCUSDT,2024-03-16T11:46:40.000Z,68341.1,68341.1,68341.09,68341.09,0.06535
"ObjectId(""65f589d5163e278288439fe2"")",BTCUSDT,2024-03-16T11:46:41.000Z,68341.09,68341.1,68341.09,68341.1,0.18232
"ObjectId(""65f589d5163e278288439fe3"")",BTCUSDT,2024-03-16T11:46:42.000Z,68341.1,68341.1,68341.1,68341.1,0.5584
"ObjectId(""65f589d5163e278288439fe4"")",BTCUSDT,2024-03-16T11:46:43.000Z,68341.09,68341.1,68341.09,68341.1,0.02747
"ObjectId(""65f589d5163e278288439fe5"")",BTCUSDT,2024-03-16T11:46:44.000Z,68341.1,68341.1,68341.1,68341.1,0
"ObjectId(""65f589d5163e278288439fe6"")",BTCUSDT,2024-03-16T11:46:45.000Z,68341.1,68341.1,68341.09,68341.09,0.20115
"ObjectId(""65f589d5163e278288439fe7"")",BTCUSDT,2024-03-16T11:46:46.000Z,68341.09,68341.1,68341.09,68341.09,0.02239
"ObjectId(""65f589d5163e278288439fe8"")",BTCUSDT,2024-03-16T11:46:47.000Z,68341.09,68341.1,68341.09,68341.1,0.62753
"ObjectId(""65f589d5163e278288439fe9"")",BTCUSDT,2024-03-16T11:46:48.000Z,68341.1,68341.1,68341.09,68341.1,0.01778
"ObjectId(""65f589d5163e278288439fea"")",BTCUSDT,2024-03-16T11:46:49.000Z,68341.09,68341.09,68341.09,68341.09,0.00021
"ObjectId(""65f589d5163e278288439feb"")",BTCUSDT,2024-03-16T11:46:50.000Z,68341.09,68341.1,68341.09,68341.1,0.00079
"ObjectId(""65f589d5163e278288439fec"")",BTCUSDT,2024-03-16T11:46:51.000Z,68341.1,68363.04,68341.1,68363.04,3.90157
"ObjectId(""65f589d5163e278288439fed"")",BTCUSDT,2024-03-16T11:46:52.000Z,68363.21,68370.91,68363.21,68370.9,0.88395
"ObjectId(""65f589d5163e278288439fee"")",BTCUSDT,2024-03-16T11:46:53.000Z,68370.91,68374.92,68370.91,68374.91,0.93067
"ObjectId(""65f589d5163e278288439fef"")",BTCUSDT,2024-03-16T11:46:54.000Z,68374.91,68374.92,68374.91,68374.92,0.25754
"ObjectId(""65f589d5163e278288439ff0"")",BTCUSDT,2024-03-16T11:46:55.000Z,68374.92,68374.92,68374.91,68374.91,0.39122
"ObjectId(""65f589d5163e278288439ff1"")",BTCUSDT,2024-03-16T11:46:56.000Z,68374.92,68374.92,68374.91,68374.92,0.27499
"ObjectId(""65f589d5163e278288439ff2"")",BTCUSDT,2024-03-16T11:46:57.000Z,68374.91,68374.92,68374.91,68374.91,0.80708
"ObjectId(""65f589d5163e278288439ff3"")",BTCUSDT,2024-03-16T11:46:58.000Z,68374.92,68374.92,68374.91,68374.91,0.02539
"ObjectId(""65f589d5163e278288439ff4"")",BTCUSDT,2024-03-16T11:46:59.000Z,68374.92,68379.31,68374.91,68379.31,0.97095
"ObjectId(""65f589d5163e278288439ff5"")",BTCUSDT,2024-03-16T11:47:00.000Z,68379.31,68400,68379.3,68399.99,3.74724
"ObjectId(""65f589d5163e278288439ff6"")",BTCUSDT,2024-03-16T11:47:01.000Z,68399.99,68400,68399.99,68399.99,0.18857
"ObjectId(""65f589d5163e278288439ff7"")",BTCUSDT,2024-03-16T11:47:02.000Z,68400,68416.66,68400,68416.66,1.50996
"ObjectId(""65f589d5163e278288439ff8"")",BTCUSDT,2024-03-16T11:47:03.000Z,68416.65,68416.66,68416.65,68416.65,0.45372
"ObjectId(""65f589d5163e278288439ff9"")",BTCUSDT,2024-03-16T11:47:04.000Z,68416.65,68416.66,68416.65,68416.65,0.65461
"ObjectId(""65f589d5163e278288439ffa"")",BTCUSDT,2024-03-16T11:47:05.000Z,68416.65,68416.66,68416.65,68416.66,1.20415
"ObjectId(""65f589d5163e278288439ffb"")",BTCUSDT,2024-03-16T11:47:06.000Z,68416.65,68416.66,68416.65,68416.66,0.03589
"ObjectId(""65f589d5163e278288439ffc"")",BTCUSDT,2024-03-16T11:47:07.000Z,68416.65,68416.66,68416.65,68416.65,0.60458
"ObjectId(""65f589d5163e278288439ffd"")",BTCUSDT,2024-03-16T11:47:08.000Z,68416.65,68416.66,68416.65,68416.65,0.03728
"ObjectId(""65f589d5163e278288439ffe"")",BTCUSDT,2024-03-16T11:47:09.000Z,68416.66,68416.66,68416.65,68416.65,1.49001
"ObjectId(""65f589d5163e278288439fff"")",BTCUSDT,2024-03-16T11:47:10.000Z,68416.65,68416.66,68416.65,68416.66,0.18997
"ObjectId(""65f589d5163e27828843a000"")",BTCUSDT,2024-03-16T11:47:11.000Z,68416.65,68416.66,68416.65,68416.65,0.01114
"ObjectId(""65f589d5163e27828843a001"")",BTCUSDT,2024-03-16T11:47:12.000Z,68416.66,68419.9,68416.65,68419.9,1.35102
"ObjectId(""65f589d5163e27828843a002"")",BTCUSDT,2024-03-16T11:47:13.000Z,68420,68426.99,68419.99,68426.99,0.34641
"ObjectId(""65f589d5163e27828843a003"")",BTCUSDT,2024-03-16T11:47:14.000Z,68426.99,68434.78,68426.99,68434.77,0.33234
"ObjectId(""65f589d5163e27828843a004"")",BTCUSDT,2024-03-16T11:47:15.000Z,68434.77,68438.07,68434.77,68438.07,0.66053
